x,y,UTC_DATE,LOCAL_MONTH,UTC_DAY,DEW_POINT_TEMP,LOCAL_DATE,WIND_DIRECTION_FLAG,RELATIVE_HUMIDITY_FLAG,WINDCHILL_FLAG,STATION_NAME,WIND_SPEED_FLAG,TEMP,PRECIP_AMOUNT,LOCAL_YEAR,DEW_POINT_TEMP_FLAG,WIND_DIRECTION,WIND_SPEED,CLIMATE_IDENTIFIER,LOCAL_DAY,WEATHER_FRE_DESC,TEMP_FLAG,PROVINCE_CODE,VISIBILITY,UTC_MONTH,RELATIVE_HUMIDITY,WEATHER_ENG_DESC,STATION_PRESSURE,PRECIP_AMOUNT_FLAG,LOCAL_HOUR,ID,HUMIDEX_FLAG,WINDCHILL,UTC_YEAR,STATION_PRESSURE_FLAG,HUMIDEX,VISIBILITY_FLAG
-79.63055555555556,43.67666666666667,2023-06-05T12:00:00,6,5,6.0,2023-06-05 07:00:00,,,,TORONTO INTL A,,17.0,,2023,,30,11,6158731,5,Généralement nuageux,,ON,24.1,6,48,Mostly Cloudy,99.63,,7,6158731.2023.6.5.7,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-05T13:00:00,6,5,6.3,2023-06-05 08:00:00,,,,TORONTO INTL A,,17.6,,2023,,4,8,6158731,5,ND,,ON,24.1,6,47,NA,99.64,,8,6158731.2023.6.5.8,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-05T14:00:00,6,5,6.5,2023-06-05 09:00:00,,,,TORONTO INTL A,,18.9,,2023,,33,9,6158731,5,ND,,ON,24.1,6,44,NA,99.62,,9,6158731.2023.6.5.9,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-05T15:00:00,6,5,6.3,2023-06-05 10:00:00,,,,TORONTO INTL A,,19.9,,2023,,5,6,6158731,5,Généralement nuageux,,ON,24.1,6,41,Mostly Cloudy,99.61,,10,6158731.2023.6.5.10,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-05T16:00:00,6,5,6.0,2023-06-05 11:00:00,,,,TORONTO INTL A,,22.1,,2023,,2,10,6158731,5,ND,,ON,24.1,6,35,NA,99.55,,11,6158731.2023.6.5.11,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-05T17:00:00,6,5,5.8,2023-06-05 12:00:00,,,,TORONTO INTL A,,22.7,,2023,,25,4,6158731,5,ND,,ON,24.1,6,33,NA,99.49,,12,6158731.2023.6.5.12,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-05T18:00:00,6,5,6.1,2023-06-05 13:00:00,,,,TORONTO INTL A,,23.8,,2023,,1,10,6158731,5,Généralement nuageux,,ON,24.1,6,32,Mostly Cloudy,99.42,,13,6158731.2023.6.5.13,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-05T19:00:00,6,5,8.4,2023-06-05 14:00:00,,,,TORONTO INTL A,,23.7,,2023,,14,13,6158731,5,ND,,ON,19.3,6,37,NA,99.34,,14,6158731.2023.6.5.14,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-05T20:00:00,6,5,7.9,2023-06-05 15:00:00,,,,TORONTO INTL A,,23.8,,2023,,13,17,6158731,5,ND,,ON,16.1,6,36,NA,99.29,,15,6158731.2023.6.5.15,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-05T21:00:00,6,5,8.1,2023-06-05 16:00:00,,,,TORONTO INTL A,,24.3,,2023,,15,11,6158731,5,Généralement dégagé,,ON,16.1,6,35,Mainly Clear,99.24,,16,6158731.2023.6.5.16,,,2023,,25,
-79.63055555555556,43.67666666666667,2023-06-05T22:00:00,6,5,7.3,2023-06-05 17:00:00,,,,TORONTO INTL A,,23.3,,2023,,15,13,6158731,5,ND,,ON,16.1,6,35,NA,99.2,,17,6158731.2023.6.5.17,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-05T23:00:00,6,5,7.7,2023-06-05 18:00:00,,,,TORONTO INTL A,,22.3,,2023,,15,9,6158731,5,ND,,ON,16.1,6,39,NA,99.18,,18,6158731.2023.6.5.18,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-06T00:00:00,6,6,7.1,2023-06-05 19:00:00,,,,TORONTO INTL A,,21.6,,2023,,14,7,6158731,5,Généralement nuageux,,ON,16.1,6,39,Mostly Cloudy,99.19,,19,6158731.2023.6.5.19,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-06T01:00:00,6,6,13.4,2023-06-05 20:00:00,,,,TORONTO INTL A,,20.2,,2023,,2,11,6158731,5,ND,,ON,16.1,6,64,NA,99.2,,20,6158731.2023.6.5.20,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-06T02:00:00,6,6,13.5,2023-06-05 21:00:00,,,,TORONTO INTL A,,19.9,,2023,,35,5,6158731,5,ND,,ON,16.1,6,66,NA,99.21,,21,6158731.2023.6.5.21,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-06T03:00:00,6,6,13.7,2023-06-05 22:00:00,,,,TORONTO INTL A,,19.4,,2023,,32,12,6158731,5,Généralement nuageux,,ON,16.1,6,69,Mostly Cloudy,99.19,,22,6158731.2023.6.5.22,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-06T04:00:00,6,6,12.7,2023-06-05 23:00:00,,,,TORONTO INTL A,,19.1,,2023,,33,22,6158731,5,ND,,ON,16.1,6,66,NA,99.17,,23,6158731.2023.6.5.23,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-06T05:00:00,6,6,12.3,2023-06-06 00:00:00,,,,TORONTO INTL A,,18.0,,2023,,34,15,6158731,6,ND,,ON,12.9,6,69,NA,99.14,,0,6158731.2023.6.6.0,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-06T06:00:00,6,6,11.7,2023-06-06 01:00:00,,,,TORONTO INTL A,,17.0,,2023,,34,21,6158731,6,Généralement nuageux,,ON,12.9,6,71,Mostly Cloudy,99.1,,1,6158731.2023.6.6.1,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-06T07:00:00,6,6,11.4,2023-06-06 02:00:00,,,,TORONTO INTL A,,16.9,,2023,,34,22,6158731,6,ND,,ON,16.1,6,70,NA,99.08,,2,6158731.2023.6.6.2,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-06T08:00:00,6,6,11.0,2023-06-06 03:00:00,,,,TORONTO INTL A,,16.4,,2023,,35,21,6158731,6,ND,,ON,16.1,6,70,NA,99.05,,3,6158731.2023.6.6.3,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-06T09:00:00,6,6,10.2,2023-06-06 04:00:00,,,,TORONTO INTL A,,15.7,,2023,,35,20,6158731,6,Généralement nuageux,,ON,16.1,6,70,Mostly Cloudy,99.05,,4,6158731.2023.6.6.4,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-06T10:00:00,6,6,9.0,2023-06-06 05:00:00,,,,TORONTO INTL A,,15.4,,2023,,35,23,6158731,6,ND,,ON,19.3,6,65,NA,99.07,,5,6158731.2023.6.6.5,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-06T11:00:00,6,6,8.1,2023-06-06 06:00:00,,,,TORONTO INTL A,,15.5,,2023,,35,27,6158731,6,ND,,ON,24.1,6,61,NA,99.08,,6,6158731.2023.6.6.6,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-06T12:00:00,6,6,8.2,2023-06-06 07:00:00,,,,TORONTO INTL A,,16.4,,2023,,36,27,6158731,6,Généralement dégagé,,ON,24.1,6,58,Mainly Clear,99.09,,7,6158731.2023.6.6.7,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-06T13:00:00,6,6,7.9,2023-06-06 08:00:00,,,,TORONTO INTL A,,17.8,,2023,,35,25,6158731,6,ND,,ON,24.1,6,52,NA,99.08,,8,6158731.2023.6.6.8,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-06T14:00:00,6,6,8.3,2023-06-06 09:00:00,,,,TORONTO INTL A,,18.7,,2023,,35,30,6158731,6,ND,,ON,24.1,6,51,NA,99.07,,9,6158731.2023.6.6.9,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-06T15:00:00,6,6,8.6,2023-06-06 10:00:00,,,,TORONTO INTL A,,20.2,,2023,,35,24,6158731,6,Généralement dégagé,,ON,16.1,6,47,Mainly Clear,99.0,,10,6158731.2023.6.6.10,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-06T16:00:00,6,6,7.8,2023-06-06 11:00:00,,,,TORONTO INTL A,,20.8,,2023,,34,35,6158731,6,Fumée,,ON,9.7,6,43,Smoke,98.95,,11,6158731.2023.6.6.11,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-06T17:00:00,6,6,6.8,2023-06-06 12:00:00,,,,TORONTO INTL A,,21.2,,2023,,1,23,6158731,6,Fumée,,ON,8.1,6,39,Smoke,98.91,,12,6158731.2023.6.6.12,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-06T18:00:00,6,6,8.2,2023-06-06 13:00:00,,,,TORONTO INTL A,,22.1,,2023,,35,29,6158731,6,Fumée,,ON,8.1,6,40,Smoke,98.86,,13,6158731.2023.6.6.13,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-06T19:00:00,6,6,2.5,2023-06-06 14:00:00,,,,TORONTO INTL A,,23.0,,2023,,34,29,6158731,6,Fumée,,ON,9.7,6,26,Smoke,98.81,,14,6158731.2023.6.6.14,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-06T20:00:00,6,6,2.5,2023-06-06 15:00:00,,,,TORONTO INTL A,,22.4,,2023,,34,30,6158731,6,Fumée,,ON,8.1,6,27,Smoke,98.79,,15,6158731.2023.6.6.15,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-06T21:00:00,6,6,3.7,2023-06-06 16:00:00,,,,TORONTO INTL A,,22.2,,2023,,34,34,6158731,6,Fumée,,ON,9.7,6,29,Smoke,98.77,,16,6158731.2023.6.6.16,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-06T22:00:00,6,6,3.9,2023-06-06 17:00:00,,,,TORONTO INTL A,,21.6,,2023,,34,28,6158731,6,Fumée,,ON,9.7,6,31,Smoke,98.78,,17,6158731.2023.6.6.17,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-06T23:00:00,6,6,3.3,2023-06-06 18:00:00,,,,TORONTO INTL A,,20.3,,2023,,36,35,6158731,6,Fumée,,ON,9.7,6,32,Smoke,98.78,,18,6158731.2023.6.6.18,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-07T00:00:00,6,7,2.2,2023-06-06 19:00:00,,,,TORONTO INTL A,,19.6,,2023,,32,35,6158731,6,Fumée,,ON,9.7,6,31,Smoke,98.79,,19,6158731.2023.6.6.19,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-07T01:00:00,6,7,2.0,2023-06-06 20:00:00,,,,TORONTO INTL A,,18.3,,2023,,35,24,6158731,6,Fumée,,ON,9.7,6,33,Smoke,98.83,,20,6158731.2023.6.6.20,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-07T02:00:00,6,7,2.7,2023-06-06 21:00:00,,,,TORONTO INTL A,,17.1,,2023,,34,18,6158731,6,Fumée,,ON,9.7,6,38,Smoke,98.88,,21,6158731.2023.6.6.21,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-07T03:00:00,6,7,3.0,2023-06-06 22:00:00,,,,TORONTO INTL A,,16.1,,2023,,35,20,6158731,6,Généralement dégagé,,ON,16.1,6,41,Mainly Clear,98.9,,22,6158731.2023.6.6.22,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-07T04:00:00,6,7,3.0,2023-06-06 23:00:00,,,,TORONTO INTL A,,15.2,,2023,,35,20,6158731,6,ND,,ON,24.1,6,44,NA,98.9,,23,6158731.2023.6.6.23,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-07T05:00:00,6,7,3.3,2023-06-07 00:00:00,,,,TORONTO INTL A,,14.4,,2023,,34,21,6158731,7,ND,,ON,24.1,6,47,NA,98.85,,0,6158731.2023.6.7.0,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-07T06:00:00,6,7,3.4,2023-06-07 01:00:00,,,,TORONTO INTL A,,13.8,,2023,,34,21,6158731,7,Généralement dégagé,,ON,24.1,6,49,Mainly Clear,98.82,,1,6158731.2023.6.7.1,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-07T07:00:00,6,7,3.2,2023-06-07 02:00:00,,,,TORONTO INTL A,,13.1,,2023,,34,16,6158731,7,ND,,ON,24.1,6,51,NA,98.8,,2,6158731.2023.6.7.2,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-07T08:00:00,6,7,3.0,2023-06-07 03:00:00,,,,TORONTO INTL A,,12.5,,2023,,34,17,6158731,7,ND,,ON,24.1,6,52,NA,98.79,,3,6158731.2023.6.7.3,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-07T09:00:00,6,7,2.8,2023-06-07 04:00:00,,,,TORONTO INTL A,,12.1,,2023,,35,21,6158731,7,Généralement dégagé,,ON,16.1,6,52,Mainly Clear,98.8,,4,6158731.2023.6.7.4,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-07T10:00:00,6,7,2.9,2023-06-07 05:00:00,,,,TORONTO INTL A,,12.2,,2023,,33,19,6158731,7,ND,,ON,12.9,6,53,NA,98.83,,5,6158731.2023.6.7.5,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-07T11:00:00,6,7,3.4,2023-06-07 06:00:00,,,,TORONTO INTL A,,12.7,,2023,,34,23,6158731,7,ND,,ON,24.1,6,53,NA,98.83,,6,6158731.2023.6.7.6,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-07T12:00:00,6,7,3.5,2023-06-07 07:00:00,,,,TORONTO INTL A,,13.7,,2023,,34,21,6158731,7,Généralement dégagé,,ON,24.1,6,50,Mainly Clear,98.85,,7,6158731.2023.6.7.7,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-07T13:00:00,6,7,2.9,2023-06-07 08:00:00,,,,TORONTO INTL A,,15.1,,2023,,36,18,6158731,7,ND,,ON,19.3,6,44,NA,98.85,,8,6158731.2023.6.7.8,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-07T14:00:00,6,7,2.9,2023-06-07 09:00:00,,,,TORONTO INTL A,,16.2,,2023,,35,19,6158731,7,ND,,ON,16.1,6,41,NA,98.84,,9,6158731.2023.6.7.9,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-07T15:00:00,6,7,1.5,2023-06-07 10:00:00,,,,TORONTO INTL A,,17.7,,2023,,35,16,6158731,7,Généralement nuageux,,ON,12.9,6,33,Mostly Cloudy,98.8,,10,6158731.2023.6.7.10,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-07T16:00:00,6,7,-0.8,2023-06-07 11:00:00,,,,TORONTO INTL A,,19.5,,2023,,34,27,6158731,7,ND,,ON,12.9,6,25,NA,98.73,,11,6158731.2023.6.7.11,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-07T17:00:00,6,7,-0.4,2023-06-07 12:00:00,,,,TORONTO INTL A,,19.6,,2023,,34,23,6158731,7,ND,,ON,19.3,6,26,NA,98.67,,12,6158731.2023.6.7.12,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-07T18:00:00,6,7,-0.4,2023-06-07 13:00:00,,,,TORONTO INTL A,,20.5,,2023,,30,23,6158731,7,Généralement dégagé,,ON,16.1,6,24,Mainly Clear,98.62,,13,6158731.2023.6.7.13,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-07T19:00:00,6,7,-1.2,2023-06-07 14:00:00,,,,TORONTO INTL A,,20.6,,2023,,35,24,6158731,7,ND,,ON,19.3,6,23,NA,98.62,,14,6158731.2023.6.7.14,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-07T20:00:00,6,7,1.5,2023-06-07 15:00:00,,,,TORONTO INTL A,,20.7,,2023,,32,33,6158731,7,ND,,ON,19.3,6,28,NA,98.62,,15,6158731.2023.6.7.15,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-07T21:00:00,6,7,1.8,2023-06-07 16:00:00,,,,TORONTO INTL A,,20.2,,2023,,35,25,6158731,7,Généralement dégagé,,ON,19.3,6,29,Mainly Clear,98.63,,16,6158731.2023.6.7.16,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-07T22:00:00,6,7,1.4,2023-06-07 17:00:00,,,,TORONTO INTL A,,19.4,,2023,,35,21,6158731,7,ND,,ON,16.1,6,30,NA,98.64,,17,6158731.2023.6.7.17,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-07T23:00:00,6,7,1.0,2023-06-07 18:00:00,,,,TORONTO INTL A,,19.1,,2023,,35,28,6158731,7,ND,,ON,12.9,6,29,NA,98.66,,18,6158731.2023.6.7.18,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-08T00:00:00,6,8,0.5,2023-06-07 19:00:00,,,,TORONTO INTL A,,18.4,,2023,,33,25,6158731,7,Généralement dégagé,,ON,12.9,6,30,Mainly Clear,98.67,,19,6158731.2023.6.7.19,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-08T01:00:00,6,8,0.4,2023-06-07 20:00:00,,,,TORONTO INTL A,,17.6,,2023,,35,18,6158731,7,ND,,ON,12.9,6,31,NA,98.69,,20,6158731.2023.6.7.20,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-08T02:00:00,6,8,3.3,2023-06-07 21:00:00,,,,TORONTO INTL A,,16.8,,2023,,36,22,6158731,7,ND,,ON,19.3,6,40,NA,98.74,,21,6158731.2023.6.7.21,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-08T03:00:00,6,8,4.6,2023-06-07 22:00:00,,,,TORONTO INTL A,,16.1,,2023,,36,19,6158731,7,Averses de pluie,,ON,16.1,6,46,Rain Showers,98.77,,22,6158731.2023.6.7.22,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-08T04:00:00,6,8,4.9,2023-06-07 23:00:00,,,,TORONTO INTL A,,15.3,,2023,,36,12,6158731,7,ND,,ON,16.1,6,50,NA,98.75,,23,6158731.2023.6.7.23,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-08T05:00:00,6,8,5.4,2023-06-08 00:00:00,,,,TORONTO INTL A,,15.3,,2023,,34,12,6158731,8,ND,,ON,19.3,6,51,NA,98.72,,0,6158731.2023.6.8.0,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-08T06:00:00,6,8,5.1,2023-06-08 01:00:00,,,,TORONTO INTL A,,15.4,,2023,,34,17,6158731,8,Généralement nuageux,,ON,19.3,6,50,Mostly Cloudy,98.69,,1,6158731.2023.6.8.1,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-08T07:00:00,6,8,6.6,2023-06-08 02:00:00,,,,TORONTO INTL A,,14.9,,2023,,35,18,6158731,8,ND,,ON,19.3,6,57,NA,98.67,,2,6158731.2023.6.8.2,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-08T08:00:00,6,8,7.2,2023-06-08 03:00:00,,,,TORONTO INTL A,,14.7,,2023,,34,16,6158731,8,ND,,ON,19.3,6,61,NA,98.66,,3,6158731.2023.6.8.3,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-08T09:00:00,6,8,7.2,2023-06-08 04:00:00,,,,TORONTO INTL A,,14.4,,2023,,35,18,6158731,8,Généralement nuageux,,ON,19.3,6,62,Mostly Cloudy,98.68,,4,6158731.2023.6.8.4,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-08T10:00:00,6,8,7.9,2023-06-08 05:00:00,,,,TORONTO INTL A,,14.4,,2023,,35,17,6158731,8,ND,,ON,16.1,6,65,NA,98.72,,5,6158731.2023.6.8.5,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-08T11:00:00,6,8,8.3,2023-06-08 06:00:00,,,,TORONTO INTL A,,14.4,,2023,,35,14,6158731,8,ND,,ON,24.1,6,66,NA,98.75,,6,6158731.2023.6.8.6,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-08T12:00:00,6,8,8.8,2023-06-08 07:00:00,,,,TORONTO INTL A,,14.8,,2023,,35,14,6158731,8,Nuageux,,ON,24.1,6,67,Cloudy,98.79,,7,6158731.2023.6.8.7,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-08T13:00:00,6,8,8.9,2023-06-08 08:00:00,,,,TORONTO INTL A,,15.4,,2023,,36,17,6158731,8,ND,,ON,19.3,6,65,NA,98.81,,8,6158731.2023.6.8.8,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-08T14:00:00,6,8,7.8,2023-06-08 09:00:00,,,,TORONTO INTL A,,16.5,,2023,,35,14,6158731,8,ND,,ON,16.1,6,56,NA,98.8,,9,6158731.2023.6.8.9,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-08T15:00:00,6,8,7.7,2023-06-08 10:00:00,,,,TORONTO INTL A,,16.8,,2023,,1,17,6158731,8,Nuageux,,ON,16.1,6,55,Cloudy,98.79,,10,6158731.2023.6.8.10,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-08T16:00:00,6,8,7.4,2023-06-08 11:00:00,,,,TORONTO INTL A,,17.4,,2023,,35,23,6158731,8,ND,,ON,16.1,6,51,NA,98.79,,11,6158731.2023.6.8.11,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-08T17:00:00,6,8,7.6,2023-06-08 12:00:00,,,,TORONTO INTL A,,19.0,,2023,,36,17,6158731,8,ND,,ON,16.1,6,47,NA,98.78,,12,6158731.2023.6.8.12,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-08T18:00:00,6,8,7.4,2023-06-08 13:00:00,,,,TORONTO INTL A,,17.7,,2023,,36,16,6158731,8,Nuageux,,ON,16.1,6,51,Cloudy,98.76,,13,6158731.2023.6.8.13,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-08T19:00:00,6,8,7.4,2023-06-08 14:00:00,,,,TORONTO INTL A,,17.5,,2023,,34,21,6158731,8,ND,,ON,16.1,6,51,NA,98.77,,14,6158731.2023.6.8.14,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-08T20:00:00,6,8,9.2,2023-06-08 15:00:00,,,,TORONTO INTL A,,16.8,,2023,,4,18,6158731,8,ND,,ON,16.1,6,61,NA,98.8,,15,6158731.2023.6.8.15,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-08T21:00:00,6,8,11.3,2023-06-08 16:00:00,,,,TORONTO INTL A,,14.0,,2023,,36,18,6158731,8,Pluie,,ON,16.1,6,84,Rain,98.85,,16,6158731.2023.6.8.16,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-08T22:00:00,6,8,11.1,2023-06-08 17:00:00,,,,TORONTO INTL A,,14.2,,2023,,36,18,6158731,8,ND,,ON,19.3,6,82,NA,98.86,,17,6158731.2023.6.8.17,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-08T23:00:00,6,8,10.6,2023-06-08 18:00:00,,,,TORONTO INTL A,,14.6,,2023,,32,13,6158731,8,ND,,ON,16.1,6,77,NA,98.86,,18,6158731.2023.6.8.18,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-09T00:00:00,6,9,10.1,2023-06-08 19:00:00,,,,TORONTO INTL A,,14.6,,2023,,34,11,6158731,8,Pluie,,ON,16.1,6,74,Rain,98.86,,19,6158731.2023.6.8.19,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-09T01:00:00,6,9,8.9,2023-06-08 20:00:00,,,,TORONTO INTL A,,15.2,,2023,,32,12,6158731,8,ND,,ON,12.9,6,66,NA,98.87,,20,6158731.2023.6.8.20,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-09T02:00:00,6,9,9.3,2023-06-08 21:00:00,,,,TORONTO INTL A,,14.7,,2023,,35,17,6158731,8,ND,,ON,24.1,6,70,NA,98.91,,21,6158731.2023.6.8.21,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-09T03:00:00,6,9,9.5,2023-06-08 22:00:00,,,,TORONTO INTL A,,14.1,,2023,,35,16,6158731,8,Généralement dégagé,,ON,24.1,6,74,Mainly Clear,98.91,,22,6158731.2023.6.8.22,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-09T04:00:00,6,9,9.3,2023-06-08 23:00:00,,,,TORONTO INTL A,,13.9,,2023,,33,15,6158731,8,ND,,ON,24.1,6,73,NA,98.89,,23,6158731.2023.6.8.23,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-09T05:00:00,6,9,9.0,2023-06-09 00:00:00,,,,TORONTO INTL A,,14.0,,2023,,33,18,6158731,9,ND,,ON,24.1,6,72,NA,98.87,,0,6158731.2023.6.9.0,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-09T06:00:00,6,9,9.0,2023-06-09 01:00:00,,,,TORONTO INTL A,,13.4,,2023,,33,17,6158731,9,Généralement nuageux,,ON,24.1,6,74,Mostly Cloudy,98.85,,1,6158731.2023.6.9.1,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-09T07:00:00,6,9,8.8,2023-06-09 02:00:00,,,,TORONTO INTL A,,12.7,,2023,,33,14,6158731,9,ND,,ON,24.1,6,77,NA,98.84,,2,6158731.2023.6.9.2,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-09T08:00:00,6,9,8.5,2023-06-09 03:00:00,,,,TORONTO INTL A,,12.5,,2023,,33,14,6158731,9,ND,,ON,24.1,6,76,NA,98.84,,3,6158731.2023.6.9.3,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-09T09:00:00,6,9,8.1,2023-06-09 04:00:00,,,,TORONTO INTL A,,11.4,,2023,,32,7,6158731,9,Généralement nuageux,,ON,24.1,6,80,Mostly Cloudy,98.84,,4,6158731.2023.6.9.4,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-09T10:00:00,6,9,8.1,2023-06-09 05:00:00,,,,TORONTO INTL A,,11.3,,2023,,31,9,6158731,9,ND,,ON,24.1,6,81,NA,98.88,,5,6158731.2023.6.9.5,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-09T11:00:00,6,9,8.5,2023-06-09 06:00:00,,,,TORONTO INTL A,,12.1,,2023,,27,9,6158731,9,Pluie,,ON,24.1,6,79,Rain,98.91,,6,6158731.2023.6.9.6,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-09T12:00:00,6,9,10.5,2023-06-09 07:00:00,,,,TORONTO INTL A,,12.0,,2023,,35,16,6158731,9,"Pluie,Brouillard",,ON,9.7,6,90,"Rain,Fog",98.94,,7,6158731.2023.6.9.7,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-09T13:00:00,6,9,11.5,2023-06-09 08:00:00,,,,TORONTO INTL A,,13.1,,2023,,30,12,6158731,9,ND,,ON,16.1,6,90,NA,98.92,,8,6158731.2023.6.9.8,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-09T14:00:00,6,9,11.9,2023-06-09 09:00:00,,,,TORONTO INTL A,,13.9,,2023,,32,13,6158731,9,Pluie,,ON,16.1,6,88,Rain,98.93,,9,6158731.2023.6.9.9,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-09T15:00:00,6,9,11.7,2023-06-09 10:00:00,,,,TORONTO INTL A,,14.6,,2023,,34,19,6158731,9,Nuageux,,ON,19.3,6,82,Cloudy,98.93,,10,6158731.2023.6.9.10,,,2023,,,
-79.63055555555556,43.67666666666667,2023-06-09T16:00:00,6,9,11.7,2023-06-09 11:00:00,,,,TORONTO INTL A,,14.7,,2023,,31,18,6158731,9,ND,,ON,19.3,6,82,NA,98.94,,11,6158731.2023.6.9.11,,,2023,,,
